invoice_id,user_id,line_number,service_type,usage_quantity,unit,unit_price,line_amount
212676242942,212676040438,8,Voice Calls,1.77,minutes,1.1299,2.00
212676242942,212676040438,9,Voice Calls,2.48,minutes,1.2097,3.00
212678003638,212677801134,1,Mobile Data,45.41,MB,5.0000,227.05
212678003638,212677801134,2,Mobile Data,45.41,MB,5.0000,227.05
212678003638,212677801134,3,Mobile Data,491.17,MB,2.6108,1282.34
212678003638,212677801134,4,SMS,1.00,messages,0.5000,0.50
212678003638,212677801134,5,SMS,1.00,messages,0.5000,0.50
212678003638,212677801134,6,Voice Calls,7.30,minutes,1.0959,8.00
212678003638,212677801134,7,Voice Calls,3.22,minutes,1.2422,4.00
212678003638,212677801134,8,Voice Calls,5.47,minutes,1.0969,6.00
212678003638,212677801134,9,Voice Calls,4.53,minutes,1.1038,5.00
212679583229,212679380725,1,Mobile Data,316.95,MB,2.9465,933.90
212679583229,212679380725,2,Mobile Data,87.68,MB,5.0000,438.40
212679583229,212679380725,3,Mobile Data,244.74,MB,3.2258,789.48
212679583229,212679380725,4,Mobile Data,276.03,MB,3.0868,852.06
212679583229,212679380725,5,Mobile Data,172.36,MB,3.7405,644.72
212679583229,212679380725,6,SMS,1.00,messages,0.5000,0.50
212679583229,212679380725,7,SMS,1.00,messages,0.5000,0.50
212679583229,212679380725,8,SMS,1.00,messages,0.5000,0.50
212679583229,212679380725,9,SMS,1.00,messages,0.5000,0.50
212679583229,212679380725,10,Voice Calls,8.50,minutes,1.0588,9.00
212679583229,212679380725,11,Voice Calls,4.78,minutes,1.0460,5.00
212679630427,212679427923,1,Mobile Data,472.50,MB,2.6349,1245.00
212679630427,212679427923,2,Mobile Data,68.96,MB,5.0000,344.80
212679630427,212679427923,3,SMS,1.00,messages,0.5000,0.50
212679630427,212679427923,4,SMS,1.00,messages,0.5000,0.50
212679630427,212679427923,5,SMS,1.00,messages,0.5000,0.50
212679630427,212679427923,6,Voice Calls,1.42,minutes,1.4085,2.00
212682233946,212682031442,1,Mobile Data,239.26,MB,3.2539,778.52
212682233946,212682031442,2,Mobile Data,65.08,MB,5.0000,325.40
212682233946,212682031442,3,Mobile Data,62.37,MB,5.0000,311.85
212682233946,212682031442,4,SMS,1.00,messages,0.5000,0.50
212682233946,212682031442,5,SMS,1.00,messages,0.5000,0.50
212682233946,212682031442,6,Voice Calls,2.62,minutes,1.1450,3.00
212682233946,212682031442,7,Voice Calls,7.87,minutes,1.0165,8.00
212682233946,212682031442,8,Voice Calls,4.23,minutes,1.1820,5.00
212682233946,212682031442,9,Voice Calls,2.05,minutes,1.4634,3.00
212683608410,212683405906,1,Mobile Data,236.89,MB,3.2664,773.78
212683608410,212683405906,2,Mobile Data,319.38,MB,2.9393,938.76
212683608410,212683405906,3,Mobile Data,108.12,MB,4.7747,516.24
212683608410,212683405906,4,SMS,1.00,messages,0.5000,0.50
212683608410,212683405906,5,SMS,1.00,messages,0.5000,0.50
212683608410,212683405906,6,Voice Calls,4.25,minutes,1.1765,5.00
212683608410,212683405906,7,Voice Calls,3.85,minutes,1.0390,4.00
212683608410,212683405906,8,Voice Calls,4.38,minutes,1.1416,5.00
212684315790,212684113286,1,Mobile Data,377.18,MB,2.7954,1054.36
212684315790,212684113286,2,Mobile Data,212.85,MB,3.4094,725.70
212684315790,212684113286,3,SMS,1.00,messages,0.5000,0.50
212684315790,212684113286,4,SMS,1.00,messages,0.5000,0.50
212684994655,212684792151,1,Mobile Data,479.71,MB,2.6254,1259.42
212684994655,212684792151,2,Mobile Data,257.28,MB,3.1660,814.56
212684994655,212684792151,3,Mobile Data,364.31,MB,2.8235,1028.62
212684994655,212684792151,4,Mobile Data,97.19,MB,5.0000,485.95
212684994655,212684792151,5,Mobile Data,97.19,MB,5.0000,485.95
212684994655,212684792151,6,SMS,1.00,messages,0.5000,0.50
212684994655,212684792151,7,SMS,1.00,messages,0.5000,0.50
212684994655,212684792151,8,Voice Calls,7.77,minutes,1.0296,8.00
212684994655,212684792151,9,Voice Calls,6.43,minutes,1.0886,7.00
212684994655,212684792151,10,Voice Calls,7.02,minutes,1.1396,8.00
212684994655,212684792151,11,Voice Calls,9.25,minutes,1.0811,10.00
212686721725,212686519221,1,SMS,1.00,messages,0.5000,0.50
212686721725,212686519221,2,SMS,1.00,messages,0.5000,0.50
212686721725,212686519221,3,SMS,1.00,messages,0.5000,0.50
212686721725,212686519221,4,SMS,1.00,messages,0.5000,0.50
212686721725,212686519221,5,SMS,1.00,messages,0.5000,0.50
212688387987,212688185483,1,Mobile Data,302.03,MB,2.9933,904.06
212688387987,212688185483,2,Mobile Data,317.10,MB,2.9461,934.20
212688387987,212688185483,3,Mobile Data,426.55,MB,2.7033,1153.10
212688387987,212688185483,4,Mobile Data,91.12,MB,5.0000,455.60
212688387987,212688185483,5,Mobile Data,155.58,MB,3.9283,611.16
212688387987,212688185483,6,SMS,1.00,messages,0.5000,0.50
212688387987,212688185483,7,SMS,1.00,messages,0.5000,0.50
212688387987,212688185483,8,SMS,1.00,messages,0.5000,0.50
212688387987,212688185483,9,Voice Calls,4.65,minutes,1.0753,5.00
212689582133,212689379629,1,Mobile Data,310.84,MB,2.9651,921.68
212689582133,212689379629,2,Mobile Data,364.14,MB,2.8239,1028.28
212689582133,212689379629,3,Mobile Data,166.79,MB,3.7987,633.58
212689582133,212689379629,4,Mobile Data,454.59,MB,2.6599,1209.18
212689582133,212689379629,5,Mobile Data,364.14,MB,2.8239,1028.28
212689582133,212689379629,6,SMS,1.00,messages,0.5000,0.50
212689582133,212689379629,7,SMS,1.00,messages,0.5000,0.50
212689582133,212689379629,8,SMS,1.00,messages,0.5000,0.50
212689582133,212689379629,9,SMS,1.00,messages,0.5000,0.50
212689582133,212689379629,10,Voice Calls,1.62,minutes,1.2346,2.00
212689582133,212689379629,11,Voice Calls,2.72,minutes,1.1029,3.00
212689582133,212689379629,12,Voice Calls,3.97,minutes,1.0076,4.00
212689582133,212689379629,13,Voice Calls,4.88,minutes,1.0246,5.00
212690609971,212690407467,1,Mobile Data,64.27,MB,5.0000,321.35
212690609971,212690407467,2,SMS,1.00,messages,0.5000,0.50
212690609971,212690407467,3,SMS,1.00,messages,0.5000,0.50
212690609971,212690407467,4,SMS,1.00,messages,0.5000,0.50
212690609971,212690407467,5,SMS,1.00,messages,0.5000,0.50
212690609971,212690407467,6,SMS,1.00,messages,0.5000,0.50
212690609971,212690407467,7,Voice Calls,7.75,minutes,1.0323,8.00
212690609971,212690407467,8,Voice Calls,1.90,minutes,1.0526,2.00
212690609971,212690407467,9,Voice Calls,8.75,minutes,1.0286,9.00
212690609971,212690407467,10,Voice Calls,0.57,minutes,1.7544,1.00
212691628457,212691425953,1,Mobile Data,314.88,MB,2.9527,929.76
212691628457,212691425953,2,Mobile Data,466.01,MB,2.6438,1232.02
212691628457,212691425953,3,Mobile Data,466.01,MB,2.6438,1232.02
212691628457,212691425953,4,Mobile Data,14.49,MB,5.0000,72.45
212691628457,212691425953,5,Mobile Data,50.50,MB,5.0000,252.50
212691628457,212691425953,6,SMS,1.00,messages,0.5000,0.50
212691628457,212691425953,7,SMS,1.00,messages,0.5000,0.50
212691628457,212691425953,8,Voice Calls,3.73,minutes,1.0724,4.00
212691628457,212691425953,9,Voice Calls,8.23,minutes,1.0936,9.00
212691832573,212691630069,1,Mobile Data,304.50,MB,2.9852,909.00
212691832573,212691630069,2,Mobile Data,167.04,MB,3.7960,634.08
212691832573,212691630069,3,Mobile Data,289.10,MB,3.0377,878.20
212691832573,212691630069,4,Mobile Data,205.62,MB,3.4590,711.24
212691832573,212691630069,5,Mobile Data,474.47,MB,2.6323,1248.94
212691832573,212691630069,6,SMS,1.00,messages,0.5000,0.50
212691832573,212691630069,7,SMS,1.00,messages,0.5000,0.50
212691832573,212691630069,8,SMS,1.00,messages,0.5000,0.50
212691832573,212691630069,9,SMS,1.00,messages,0.5000,0.50
212691832573,212691630069,10,SMS,1.00,messages,0.5000,0.50
212691832573,212691630069,11,SMS,1.00,messages,0.5000,0.50
212691832573,212691630069,12,Voice Calls,6.38,minutes,1.0972,7.00
212691832573,212691630069,13,Voice Calls,5.73,minutes,1.0471,6.00
212692666748,212692464244,1,Mobile Data,147.35,MB,4.0360,594.70
212692666748,212692464244,2,Mobile Data,120.55,MB,4.4886,541.10
212692666748,212692464244,3,Mobile Data,336.96,MB,2.8903,973.92
212692666748,212692464244,4,Mobile Data,309.90,MB,2.9681,919.80
212692666748,212692464244,5,Mobile Data,97.72,MB,5.0000,488.60
212692666748,212692464244,6,Mobile Data,97.72,MB,5.0000,488.60
212692666748,212692464244,7,Mobile Data,91.82,MB,5.0000,459.10
212692666748,212692464244,8,SMS,1.00,messages,0.5000,0.50
212692666748,212692464244,9,SMS,1.00,messages,0.5000,0.50
212693197224,212692994720,1,Mobile Data,279.69,MB,3.0726,859.38
212693197224,212692994720,2,Mobile Data,200.34,MB,3.4975,700.68
212693197224,212692994720,3,Mobile Data,345.37,MB,2.8686,990.74
212693197224,212692994720,4,Mobile Data,229.56,MB,3.3068,759.12
212693197224,212692994720,5,SMS,1.00,messages,0.5000,0.50
212693197224,212692994720,6,SMS,1.00,messages,0.5000,0.50
212693197224,212692994720,7,Voice Calls,5.27,minutes,1.1385,6.00
212693197224,212692994720,8,Voice Calls,8.82,minutes,1.0204,9.00
212693197224,212692994720,9,Voice Calls,9.25,minutes,1.0811,10.00
212693197224,212692994720,10,Voice Calls,7.85,minutes,1.0191,8.00
212693197224,212692994720,11,Voice Calls,4.48,minutes,1.1161,5.00
212693442642,212693240138,1,Mobile Data,464.86,MB,2.6454,1229.72
212693442642,212693240138,2,Mobile Data,476.68,MB,2.6294,1253.36
212693442642,212693240138,3,SMS,1.00,messages,0.5000,0.50
212693442642,212693240138,4,SMS,1.00,messages,0.5000,0.50
212694217309,212694014805,1,Mobile Data,333.80,MB,2.8987,967.60
212694217309,212694014805,2,Mobile Data,39.42,MB,5.0000,197.10
212694217309,212694014805,3,Mobile Data,286.53,MB,3.0470,873.06
212694217309,212694014805,4,Mobile Data,242.86,MB,3.2353,785.72
212694217309,212694014805,5,Mobile Data,65.43,MB,5.0000,327.15
212694217309,212694014805,6,SMS,1.00,messages,0.5000,0.50
212694217309,212694014805,7,SMS,1.00,messages,0.5000,0.50
212694217309,212694014805,8,SMS,1.00,messages,0.5000,0.50
212694217309,212694014805,9,SMS,1.00,messages,0.5000,0.50
212694217309,212694014805,10,SMS,1.00,messages,0.5000,0.50
212694217309,212694014805,11,SMS,1.00,messages,0.5000,0.50
212694217309,212694014805,12,Voice Calls,6.20,minutes,1.1290,7.00
212694217309,212694014805,13,Voice Calls,3.23,minutes,1.2384,4.00
212694295830,212694093326,1,Mobile Data,159.54,MB,3.8804,619.08
212694295830,212694093326,2,Mobile Data,104.96,MB,4.8582,509.92
212694295830,212694093326,3,Mobile Data,48.32,MB,5.0000,241.60
212694295830,212694093326,4,Mobile Data,58.13,MB,5.0000,290.65
212694295830,212694093326,5,Mobile Data,9.51,MB,5.0000,47.55
212694295830,212694093326,6,Mobile Data,93.99,MB,5.0000,469.95
212694295830,212694093326,7,Mobile Data,48.32,MB,5.0000,241.60
212694295830,212694093326,8,Mobile Data,440.11,MB,2.6816,1180.22
212694295830,212694093326,9,SMS,1.00,messages,0.5000,0.50
212694295830,212694093326,10,SMS,1.00,messages,0.5000,0.50
212694295830,212694093326,11,SMS,1.00,messages,0.5000,0.50
212694295830,212694093326,12,Voice Calls,8.70,minutes,1.0345,9.00
212694295830,212694093326,13,Voice Calls,7.82,minutes,1.0230,8.00
212694295830,212694093326,14,Voice Calls,3.90,minutes,1.0256,4.00
212696772479,212696569975,1,Mobile Data,328.91,MB,2.9121,957.82
212696772479,212696569975,2,Mobile Data,384.59,MB,2.7801,1069.18
212696772479,212696569975,3,Mobile Data,48.89,MB,5.0000,244.45
212696772479,212696569975,4,Mobile Data,143.30,MB,4.0935,586.60
212696772479,212696569975,5,SMS,1.00,messages,0.5000,0.50
212696772479,212696569975,6,SMS,1.00,messages,0.5000,0.50
212696772479,212696569975,7,SMS,1.00,messages,0.5000,0.50
212696772479,212696569975,8,Voice Calls,0.78,minutes,1.2821,1.00
212696772479,212696569975,9,Voice Calls,9.82,minutes,1.0183,10.00
212696851574,212696649070,1,Mobile Data,159.91,MB,3.8761,619.82
212696851574,212696649070,2,Mobile Data,383.47,MB,2.7823,1066.94
212696851574,212696649070,3,SMS,1.00,messages,0.5000,0.50
212696851574,212696649070,4,SMS,1.00,messages,0.5000,0.50
212696851574,212696649070,5,SMS,1.00,messages,0.5000,0.50
212696851574,212696649070,6,SMS,1.00,messages,0.5000,0.50
212696851574,212696649070,7,Voice Calls,8.08,minutes,1.1139,9.00
212696851574,212696649070,8,Voice Calls,3.40,minutes,1.1765,4.00
212696851574,212696649070,9,Voice Calls,5.73,minutes,1.0471,6.00
212696851574,212696649070,10,Voice Calls,4.67,minutes,1.0707,5.00
212696851574,212696649070,11,Voice Calls,7.68,minutes,1.0417,8.00
212696851574,212696649070,12,Voice Calls,8.45,minutes,1.0651,9.00
212697517446,212697314942,1,Mobile Data,407.15,MB,2.7368,1114.30
212697517446,212697314942,2,Voice Calls,8.20,minutes,1.0976,9.00
212697517446,212697314942,3,Voice Calls,5.73,minutes,1.0471,6.00
212697661964,212697459460,1,Mobile Data,280.37,MB,3.0700,860.74
212697661964,212697459460,2,Mobile Data,353.69,MB,2.8482,1007.38
212697661964,212697459460,3,Mobile Data,231.39,MB,3.2965,762.78
212697661964,212697459460,4,Mobile Data,437.47,MB,2.6858,1174.94
212697661964,212697459460,5,Mobile Data,50.67,MB,5.0000,253.35
212697661964,212697459460,6,Mobile Data,451.11,MB,2.6650,1202.22
212697661964,212697459460,7,SMS,1.00,messages,0.5000,0.50
212697661964,212697459460,8,Voice Calls,6.22,minutes,1.1254,7.00
212697661964,212697459460,9,Voice Calls,4.45,minutes,1.1236,5.00
212697661964,212697459460,10,Voice Calls,4.45,minutes,1.1236,5.00
212697661964,212697459460,11,Voice Calls,0.72,minutes,1.3889,1.00
212697661964,212697459460,12,Voice Calls,0.67,minutes,1.4925,1.00
212698438496,212698235992,1,Mobile Data,384.19,MB,2.7809,1068.38
212698438496,212698235992,2,Mobile Data,480.92,MB,2.6238,1261.84
212698438496,212698235992,3,Mobile Data,461.24,MB,2.6504,1222.48
212698438496,212698235992,4,SMS,1.00,messages,0.5000,0.50
212698438496,212698235992,5,SMS,1.00,messages,0.5000,0.50
212698438496,212698235992,6,SMS,1.00,messages,0.5000,0.50
212698438496,212698235992,7,SMS,1.00,messages,0.5000,0.50
212698438496,212698235992,8,SMS,1.00,messages,0.5000,0.50
212698438496,212698235992,9,SMS,1.00,messages,0.5000,0.50
212698438496,212698235992,10,SMS,1.00,messages,0.5000,0.50
212698438496,212698235992,11,Voice Calls,6.05,minutes,1.1570,7.00
212698438496,212698235992,12,Voice Calls,8.63,minutes,1.0429,9.00
212698438496,212698235992,13,Voice Calls,8.73,minutes,1.0309,9.00
212698438496,212698235992,14,Voice Calls,5.75,minutes,1.0435,6.00
